id_queen,nome,colocacao,episodio,wins,highs,safe,low,bttm,elim,cidade,num_conf
152,"Jan Sport",8,5,0,2,2,0,0,0,NULL,NULL
152,"Jan Sport",8,6,0,2,3,0,0,0,NULL,NULL
152,"Jan Sport",8,7,0,3,3,0,0,0,NULL,NULL
152,"Jan Sport",8,8,0,3,3,0,0,1,NULL,NULL
152,"Jan Sport",8,9,0,3,3,0,0,1,NULL,NULL
152,"Jan Sport",8,10,0,3,3,0,0,1,NULL,NULL
152,"Jan Sport",8,11,0,3,3,0,0,1,NULL,NULL
152,"Jan Sport",8,12,0,3,3,0,0,1,NULL,NULL
152,"Jan Sport",8,13,0,3,3,0,0,1,NULL,NULL
152,"Jan Sport",8,14,0,3,3,0,0,1,NULL,NULL
152,"Jan Sport",8,15,0,3,3,0,0,1,NULL,NULL
153,Brita,9,1,0,1,0,0,0,0,NULL,NULL
153,Brita,9,2,0,1,0,0,0,0,NULL,NULL
153,Brita,9,3,0,1,1,0,0,0,NULL,NULL
153,Brita,9,4,0,1,1,0,1,0,NULL,NULL
153,Brita,9,5,0,1,1,1,1,0,NULL,NULL
153,Brita,9,6,0,1,1,1,2,0,NULL,NULL
153,Brita,9,7,0,1,1,1,2,1,NULL,NULL
153,Brita,9,8,0,1,1,1,2,1,NULL,NULL
153,Brita,9,9,0,1,1,1,2,1,NULL,NULL
153,Brita,9,10,0,1,1,1,2,1,NULL,NULL
153,Brita,9,11,0,1,1,1,2,1,NULL,NULL
153,Brita,9,12,0,1,1,1,2,1,NULL,NULL
153,Brita,9,13,0,1,1,1,2,1,NULL,NULL
153,Brita,9,14,0,1,1,1,2,1,NULL,NULL
153,Brita,9,15,0,1,1,1,2,1,NULL,NULL
154,"Aiden Zhane",10,1,0,0,0,0,0,0,NULL,NULL
154,"Aiden Zhane",10,2,0,1,0,0,0,0,NULL,NULL
154,"Aiden Zhane",10,3,0,1,1,0,0,0,NULL,NULL
154,"Aiden Zhane",10,4,0,1,1,1,0,0,NULL,NULL
154,"Aiden Zhane",10,5,0,2,1,1,0,0,NULL,NULL
154,"Aiden Zhane",10,6,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,7,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,8,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,9,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,10,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,11,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,12,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,13,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,14,0,2,1,1,0,1,NULL,NULL
154,"Aiden Zhane",10,15,0,2,1,1,0,1,NULL,NULL
155,"Nicky Doll",11,1,0,0,0,1,0,0,NULL,NULL
155,"Nicky Doll",11,2,0,0,0,1,0,0,NULL,NULL
155,"Nicky Doll",11,3,0,0,0,1,1,0,NULL,NULL
155,"Nicky Doll",11,4,0,1,0,1,1,0,NULL,NULL
155,"Nicky Doll",11,5,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,6,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,7,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,8,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,9,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,10,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,11,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,12,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,13,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,14,0,1,0,1,1,1,NULL,NULL
155,"Nicky Doll",11,15,0,1,0,1,1,1,NULL,NULL
156,"Rock M. Sakura",12,1,0,0,0,0,0,0,NULL,NULL
156,"Rock M. Sakura",12,2,0,0,0,1,0,0,NULL,NULL
156,"Rock M. Sakura",12,3,0,0,1,1,0,0,NULL,NULL
156,"Rock M. Sakura",12,4,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,5,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,6,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,7,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,8,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,9,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,10,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,11,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,12,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,13,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,14,0,0,1,1,0,1,NULL,NULL
156,"Rock M. Sakura",12,15,0,0,1,1,0,1,NULL,NULL
157,"Dahlia Sin",13,1,0,0,0,0,0,0,NULL,NULL
157,"Dahlia Sin",13,2,0,0,0,1,0,0,NULL,NULL
157,"Dahlia Sin",13,3,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,4,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,5,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,6,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,7,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,8,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,9,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,10,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,11,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,12,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,13,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,14,0,0,0,1,0,1,NULL,NULL
157,"Dahlia Sin",13,15,0,0,0,1,0,1,NULL,NULL
158,Symone,1,1,1,0,0,0,0,0,NULL,NULL
158,Symone,1,2,1,0,0,0,0,0,NULL,NULL
158,Symone,1,3,2,0,0,0,0,0,NULL,NULL
158,Symone,1,4,2,0,1,0,0,0,NULL,NULL
158,Symone,1,5,2,0,2,0,0,0,NULL,NULL
158,Symone,1,6,2,1,2,0,0,0,NULL,NULL
158,Symone,1,7,2,1,2,0,1,0,NULL,NULL
158,Symone,1,8,2,1,3,0,1,0,NULL,NULL
158,Symone,1,9,3,1,3,0,1,0,NULL,NULL
158,Symone,1,10,4,1,3,0,1,0,NULL,NULL
158,Symone,1,11,4,1,3,0,2,0,NULL,NULL
158,Symone,1,12,4,2,3,0,2,0,NULL,NULL
158,Symone,1,13,4,2,4,0,2,0,NULL,NULL
158,Symone,1,14,4,2,4,0,2,0,NULL,NULL
158,Symone,1,15,4,2,4,0,2,0,NULL,NULL
159,"Kandy Muse",2,1,0,0,1,0,0,0,NULL,NULL
159,"Kandy Muse",2,2,0,0,1,0,0,0,NULL,NULL
159,"Kandy Muse",2,3,0,1,1,0,0,0,NULL,NULL
159,"Kandy Muse",2,4,0,1,2,0,0,0,NULL,NULL
159,"Kandy Muse",2,5,0,1,2,0,1,0,NULL,NULL
159,"Kandy Muse",2,6,0,2,2,0,1,0,NULL,NULL
159,"Kandy Muse",2,7,0,2,2,0,2,0,NULL,NULL
159,"Kandy Muse",2,8,0,2,3,0,2,0,NULL,NULL
159,"Kandy Muse",2,9,0,3,3,0,2,0,NULL,NULL
159,"Kandy Muse",2,10,0,4,3,0,2,0,NULL,NULL
159,"Kandy Muse",2,11,1,4,3,0,2,0,NULL,NULL
159,"Kandy Muse",2,12,1,4,3,0,3,0,NULL,NULL
159,"Kandy Muse",2,13,1,4,4,0,3,0,NULL,NULL
159,"Kandy Muse",2,14,1,4,4,0,3,0,NULL,NULL
159,"Kandy Muse",2,15,1,4,4,0,3,0,NULL,NULL
160,Ros̩,3,1,0,0,0,0,0,0,NULL,NULL
160,Ros̩,3,2,0,1,0,0,0,0,NULL,NULL
160,Ros̩,3,3,0,2,0,0,0,0,NULL,NULL
160,Ros̩,3,4,0,3,0,0,0,0,NULL,NULL
160,Ros̩,3,5,0,3,1,0,0,0,NULL,NULL
160,Ros̩,3,6,0,3,2,0,0,0,NULL,NULL
160,Ros̩,3,7,1,3,2,0,0,0,NULL,NULL
160,Ros̩,3,8,1,4,2,0,0,0,NULL,NULL
160,Ros̩,3,9,1,4,2,1,0,0,NULL,NULL
160,Ros̩,3,10,2,4,2,1,0,0,NULL,NULL
160,Ros̩,3,11,2,5,2,1,0,0,NULL,NULL
160,Ros̩,3,12,3,5,2,1,0,0,NULL,NULL
160,Ros̩,3,13,3,5,3,1,0,0,NULL,NULL
160,Ros̩,3,14,3,5,3,1,0,0,NULL,NULL
160,Ros̩,3,15,3,5,3,1,0,0,NULL,NULL
161,Gottmik,3,1,0,0,1,0,0,0,NULL,NULL
161,Gottmik,3,2,0,0,1,0,0,0,NULL,NULL
161,Gottmik,3,3,0,0,2,0,0,0,NULL,NULL
161,Gottmik,3,4,1,0,2,0,0,0,NULL,NULL
161,Gottmik,3,5,1,0,3,0,0,0,NULL,NULL
161,Gottmik,3,6,1,0,4,0,0,0,NULL,NULL
161,Gottmik,3,7,1,1,4,0,0,0,NULL,NULL
161,Gottmik,3,8,2,1,4,0,0,0,NULL,NULL
161,Gottmik,3,9,2,2,4,0,0,0,NULL,NULL
161,Gottmik,3,10,2,2,4,1,0,0,NULL,NULL
161,Gottmik,3,11,2,3,4,1,0,0,NULL,NULL
161,Gottmik,3,12,2,4,4,1,0,0,NULL,NULL
161,Gottmik,3,13,2,4,5,1,0,0,NULL,NULL
161,Gottmik,3,14,2,4,5,1,0,0,NULL,NULL
161,Gottmik,3,15,2,4,5,1,0,0,NULL,NULL
162,"Olivia Lux",5,1,0,1,0,0,0,0,NULL,NULL
162,"Olivia Lux",5,2,0,1,0,0,0,0,NULL,NULL
162,"Olivia Lux",5,3,0,1,1,0,0,0,NULL,NULL
162,"Olivia Lux",5,4,0,1,2,0,0,0,NULL,NULL
162,"Olivia Lux",5,5,1,1,2,0,0,0,NULL,NULL
162,"Olivia Lux",5,6,2,1,2,0,0,0,NULL,NULL
162,"Olivia Lux",5,7,2,1,3,0,0,0,NULL,NULL
162,"Olivia Lux",5,8,2,1,3,1,0,0,NULL,NULL
162,"Olivia Lux",5,9,2,1,3,1,1,0,NULL,NULL
162,"Olivia Lux",5,10,2,1,3,2,1,0,NULL,NULL
162,"Olivia Lux",5,11,2,1,3,3,1,0,NULL,NULL
162,"Olivia Lux",5,12,2,1,3,3,1,1,NULL,NULL
162,"Olivia Lux",5,13,2,1,3,3,1,1,NULL,NULL
162,"Olivia Lux",5,14,2,1,3,3,1,1,NULL,NULL
162,"Olivia Lux",5,15,2,1,3,3,1,1,NULL,NULL
163,"Utica Queen",6,1,0,0,0,0,0,0,NULL,NULL
163,"Utica Queen",6,2,0,0,1,0,0,0,NULL,NULL
163,"Utica Queen",6,3,0,0,2,0,0,0,NULL,NULL
163,"Utica Queen",6,4,0,1,2,0,0,0,NULL,NULL
163,"Utica Queen",6,5,0,1,2,1,0,0,NULL,NULL
163,"Utica Queen",6,6,0,1,2,2,0,0,NULL,NULL
163,"Utica Queen",6,7,0,1,3,2,0,0,NULL,NULL
163,"Utica Queen",6,8,0,1,3,2,1,0,NULL,NULL
163,"Utica Queen",6,9,1,1,3,2,1,0,NULL,NULL
163,"Utica Queen",6,10,1,1,3,2,2,0,NULL,NULL
163,"Utica Queen",6,11,1,1,3,2,2,1,NULL,NULL
163,"Utica Queen",6,12,1,1,3,2,2,1,NULL,NULL
163,"Utica Queen",6,13,1,1,3,2,2,1,NULL,NULL
163,"Utica Queen",6,14,1,1,3,2,2,1,NULL,NULL
163,"Utica Queen",6,15,1,1,3,2,2,1,NULL,NULL
164,"Tina Burner",7,1,0,0,1,0,0,0,NULL,NULL
164,"Tina Burner",7,2,0,0,1,0,0,0,NULL,NULL
164,"Tina Burner",7,3,0,0,2,0,0,0,NULL,NULL
164,"Tina Burner",7,4,0,0,3,0,0,0,NULL,NULL
164,"Tina Burner",7,5,0,1,3,0,0,0,NULL,NULL
164,"Tina Burner",7,6,0,1,4,0,0,0,NULL,NULL
164,"Tina Burner",7,7,0,1,4,1,0,0,NULL,NULL
164,"Tina Burner",7,8,0,1,5,1,0,0,NULL,NULL
164,"Tina Burner",7,9,0,1,5,2,0,0,NULL,NULL
164,"Tina Burner",7,10,0,1,5,2,0,1,NULL,NULL
164,"Tina Burner",7,11,0,1,5,2,0,1,NULL,NULL
164,"Tina Burner",7,12,0,1,5,2,0,1,NULL,NULL
164,"Tina Burner",7,13,0,1,5,2,0,1,NULL,NULL
164,"Tina Burner",7,14,0,1,5,2,0,1,NULL,NULL
164,"Tina Burner",7,15,0,1,5,2,0,1,NULL,NULL
165,Denali,8,1,0,0,0,0,0,0,NULL,NULL
165,Denali,8,2,1,0,0,0,0,0,NULL,NULL
165,Denali,8,3,1,0,0,0,1,0,NULL,NULL
165,Denali,8,4,1,0,1,0,1,0,NULL,NULL
165,Denali,8,5,1,0,2,0,1,0,NULL,NULL
165,Denali,8,6,1,0,3,0,1,0,NULL,NULL
165,Denali,8,7,1,1,3,0,1,0,NULL,NULL
165,Denali,8,8,1,2,3,0,1,0,NULL,NULL
165,Denali,8,9,1,2,3,0,1,1,NULL,NULL
165,Denali,8,10,1,2,3,0,1,1,NULL,NULL
165,Denali,8,11,1,2,3,0,1,1,NULL,NULL
165,Denali,8,12,1,2,3,0,1,1,NULL,NULL
165,Denali,8,13,1,2,3,0,1,1,NULL,NULL
165,Denali,8,14,1,2,3,0,1,1,NULL,NULL
165,Denali,8,15,1,2,3,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,1,0,0,1,0,0,0,NULL,NULL
166,"Elliott with 2 Ts",9,2,0,0,1,0,0,0,NULL,NULL
166,"Elliott with 2 Ts",9,3,0,0,2,0,0,0,NULL,NULL
166,"Elliott with 2 Ts",9,4,0,0,3,0,0,0,NULL,NULL
166,"Elliott with 2 Ts",9,5,0,1,3,0,0,0,NULL,NULL
166,"Elliott with 2 Ts",9,6,0,1,3,0,1,0,NULL,NULL
166,"Elliott with 2 Ts",9,7,0,1,4,0,1,0,NULL,NULL
166,"Elliott with 2 Ts",9,8,0,1,4,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,9,0,1,4,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,10,0,1,4,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,11,0,1,4,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,12,0,1,4,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,13,0,1,4,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,14,0,1,4,0,1,1,NULL,NULL
166,"Elliott with 2 Ts",9,15,0,1,4,0,1,1,NULL,NULL
167,"LaLa Ri",10,1,0,0,1,0,0,0,NULL,NULL
167,"LaLa Ri",10,2,0,0,1,0,0,0,NULL,NULL
167,"LaLa Ri",10,3,0,0,1,1,0,0,NULL,NULL
167,"LaLa Ri",10,4,0,0,1,1,1,0,NULL,NULL
167,"LaLa Ri",10,5,0,0,2,1,1,0,NULL,NULL
167,"LaLa Ri",10,6,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,7,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,8,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,9,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,10,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,11,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,12,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,13,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,14,0,0,2,1,1,1,NULL,NULL
167,"LaLa Ri",10,15,0,0,2,1,1,1,NULL,NULL
168,"Tamisha Iman",11,1,0,0,0,0,0,0,NULL,NULL
168,"Tamisha Iman",11,2,0,0,1,0,0,0,NULL,NULL
168,"Tamisha Iman",11,3,0,0,2,0,0,0,NULL,NULL
168,"Tamisha Iman",11,4,0,0,2,1,0,0,NULL,NULL
168,"Tamisha Iman",11,5,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,6,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,7,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,8,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,9,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,10,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,11,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,12,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,13,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,14,0,0,2,1,0,1,NULL,NULL
168,"Tamisha Iman",11,15,0,0,2,1,0,1,NULL,NULL
169,"Joey Jay",12,1,0,0,0,0,0,0,NULL,NULL
169,"Joey Jay",12,2,0,0,1,0,0,0,NULL,NULL
169,"Joey Jay",12,3,0,0,2,0,0,0,NULL,NULL
169,"Joey Jay",12,4,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,5,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,6,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,7,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,8,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,9,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,10,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,11,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,12,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,13,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,14,0,0,2,0,0,1,NULL,NULL
169,"Joey Jay",12,15,0,0,2,0,0,1,NULL,NULL
170,"Kahmora Hall",13,1,0,0,0,0,0,0,NULL,NULL
170,"Kahmora Hall",13,2,0,0,1,0,0,0,NULL,NULL
170,"Kahmora Hall",13,3,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,4,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,5,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,6,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,7,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,8,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,9,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,10,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,11,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,12,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,13,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,14,0,0,1,0,0,1,NULL,NULL
170,"Kahmora Hall",13,15,0,0,1,0,0,1,NULL,NULL
171,"Willow Pill",1,1,0,1,0,0,0,0,NULL,NULL
171,"Willow Pill",1,2,0,1,0,0,0,0,NULL,NULL
171,"Willow Pill",1,3,1,1,0,0,0,0,NULL,NULL
171,"Willow Pill",1,4,1,2,0,0,0,0,NULL,NULL
171,"Willow Pill",1,5,1,2,1,0,0,0,NULL,NULL
171,"Willow Pill",1,6,1,2,2,0,0,0,NULL,NULL
171,"Willow Pill",1,7,1,3,2,0,0,0,NULL,NULL
171,"Willow Pill",1,8,1,3,3,0,0,0,NULL,NULL
171,"Willow Pill",1,9,1,4,3,0,0,0,NULL,NULL
171,"Willow Pill",1,10,1,4,3,0,1,0,NULL,NULL
171,"Willow Pill",1,11,1,5,3,0,1,0,NULL,NULL
171,"Willow Pill",1,12,1,6,3,0,1,0,NULL,NULL
171,"Willow Pill",1,13,1,6,3,0,2,0,NULL,NULL
171,"Willow Pill",1,14,1,6,3,0,2,0,NULL,NULL
171,"Willow Pill",1,15,1,6,3,0,2,0,NULL,NULL
172,"Lady Camden",2,1,0,0,0,0,0,0,NULL,NULL
172,"Lady Camden",2,2,0,1,0,0,0,0,NULL,NULL
172,"Lady Camden",2,3,0,1,1,0,0,0,NULL,NULL
172,"Lady Camden",2,4,0,1,2,0,0,0,NULL,NULL
172,"Lady Camden",2,5,0,2,2,0,0,0,NULL,NULL
172,"Lady Camden",2,6,0,3,2,0,0,0,NULL,NULL
172,"Lady Camden",2,7,1,3,2,0,0,0,NULL,NULL
172,"Lady Camden",2,8,1,3,2,1,0,0,NULL,NULL
172,"Lady Camden",2,9,1,3,3,1,0,0,NULL,NULL
172,"Lady Camden",2,10,1,3,3,1,1,0,NULL,NULL
172,"Lady Camden",2,11,2,3,3,1,1,0,NULL,NULL
172,"Lady Camden",2,12,2,4,3,1,1,0,NULL,NULL
172,"Lady Camden",2,13,3,4,3,1,1,0,NULL,NULL
172,"Lady Camden",2,14,3,4,3,1,1,0,NULL,NULL
172,"Lady Camden",2,15,3,4,3,1,1,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,1,0,0,0,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,2,1,0,0,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,3,1,1,0,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,4,2,1,0,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,5,2,2,0,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,6,2,3,0,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,7,2,3,1,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,8,2,4,1,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,9,2,4,2,0,0,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,10,2,4,2,0,1,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,11,2,4,3,0,1,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,12,2,4,4,0,1,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,13,2,4,4,0,2,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,14,2,4,4,0,2,0,NULL,NULL
173,"Angeria Paris VanMichaels",3,15,2,4,4,0,2,0,NULL,NULL
174,Bosco,3,1,0,1,0,0,0,0,NULL,NULL
174,Bosco,3,2,0,1,0,0,0,0,NULL,NULL
174,Bosco,3,3,0,1,1,0,0,0,NULL,NULL
174,Bosco,3,4,0,1,2,0,0,0,NULL,NULL
174,Bosco,3,5,1,1,2,0,0,0,NULL,NULL
174,Bosco,3,6,1,1,3,0,0,0,NULL,NULL
174,Bosco,3,7,1,2,3,0,0,0,NULL,NULL
174,Bosco,3,8,1,2,4,0,0,0,NULL,NULL
174,Bosco,3,9,2,2,4,0,0,0,NULL,NULL
174,Bosco,3,10,2,2,4,0,1,0,NULL,NULL
174,Bosco,3,11,2,2,4,0,2,0,NULL,NULL
174,Bosco,3,12,3,2,4,0,2,0,NULL,NULL
174,Bosco,3,13,3,2,4,1,2,0,NULL,NULL
174,Bosco,3,14,3,2,4,1,2,0,NULL,NULL
174,Bosco,3,15,3,2,4,1,2,0,NULL,NULL
175,"Daya Betty",3,1,0,0,0,0,0,0,NULL,NULL
175,"Daya Betty",3,2,0,0,0,0,0,1,NULL,NULL
175,"Daya Betty",3,3,0,0,1,0,0,1,NULL,NULL
175,"Daya Betty",3,4,0,0,2,0,0,1,NULL,NULL
175,"Daya Betty",3,5,0,0,3,0,0,1,NULL,NULL
175,"Daya Betty",3,6,0,0,4,0,0,1,NULL,NULL
175,"Daya Betty",3,7,0,1,4,0,0,1,NULL,NULL
175,"Daya Betty",3,8,1,1,4,0,0,1,NULL,NULL
175,"Daya Betty",3,9,1,1,4,1,0,1,NULL,NULL
175,"Daya Betty",3,10,1,1,4,1,1,1,NULL,NULL
175,"Daya Betty",3,11,1,2,4,1,1,1,NULL,NULL
175,"Daya Betty",3,12,1,2,4,1,2,1,NULL,NULL
175,"Daya Betty",3,13,1,3,4,1,2,1,NULL,NULL
175,"Daya Betty",3,14,1,3,4,1,2,1,NULL,NULL
175,"Daya Betty",3,15,1,3,4,1,2,1,NULL,NULL
176,"DeJa Skye",6,1,0,0,0,0,0,0,NULL,NULL
176,"DeJa Skye",6,2,0,0,0,0,1,0,NULL,NULL
176,"DeJa Skye",6,3,0,0,1,0,1,0,NULL,NULL
176,"DeJa Skye",6,4,0,1,1,0,1,0,NULL,NULL
176,"DeJa Skye",6,5,0,1,2,0,1,0,NULL,NULL
176,"DeJa Skye",6,6,0,1,2,1,1,0,NULL,NULL
176,"DeJa Skye",6,7,0,1,3,1,1,0,NULL,NULL
176,"DeJa Skye",6,8,0,2,3,1,1,0,NULL,NULL
176,"DeJa Skye",6,9,0,3,3,1,1,0,NULL,NULL
176,"DeJa Skye",6,10,1,3,3,1,1,0,NULL,NULL
176,"DeJa Skye",6,11,1,3,3,2,1,0,NULL,NULL
176,"DeJa Skye",6,12,1,3,3,2,1,1,NULL,NULL
176,"DeJa Skye",6,13,1,3,3,2,1,1,NULL,NULL
176,"DeJa Skye",6,14,1,3,3,2,1,1,NULL,NULL
176,"DeJa Skye",6,15,1,3,3,2,1,1,NULL,NULL
177,Jorgeous,7,1,0,0,0,0,0,0,NULL,NULL
177,Jorgeous,7,2,0,1,0,0,0,0,NULL,NULL
177,Jorgeous,7,3,0,2,0,0,0,0,NULL,NULL
177,Jorgeous,7,4,0,2,1,0,0,0,NULL,NULL
177,Jorgeous,7,5,0,2,1,0,1,0,NULL,NULL
177,Jorgeous,7,6,1,2,1,0,1,0,NULL,NULL
177,Jorgeous,7,7,1,3,1,0,1,0,NULL,NULL
177,Jorgeous,7,8,1,3,2,0,1,0,NULL,NULL
177,Jorgeous,7,9,1,3,2,0,2,0,NULL,NULL
177,Jorgeous,7,10,1,3,2,0,3,0,NULL,NULL
177,Jorgeous,7,11,1,3,2,0,4,0,NULL,NULL
177,Jorgeous,7,12,1,3,2,0,4,1,NULL,NULL
177,Jorgeous,7,13,1,3,2,0,4,1,NULL,NULL
177,Jorgeous,7,14,1,3,2,0,4,1,NULL,NULL
177,Jorgeous,7,15,1,3,2,0,4,1,NULL,NULL
178,"Jasmine Kennedie",8,1,0,0,0,0,0,0,NULL,NULL
178,"Jasmine Kennedie",8,2,0,0,1,0,0,0,NULL,NULL
178,"Jasmine Kennedie",8,3,0,0,2,0,0,0,NULL,NULL
178,"Jasmine Kennedie",8,4,0,0,3,0,0,0,NULL,NULL
178,"Jasmine Kennedie",8,5,0,0,3,1,0,0,NULL,NULL
178,"Jasmine Kennedie",8,6,0,0,3,1,1,0,NULL,NULL
178,"Jasmine Kennedie",8,7,0,1,3,1,1,0,NULL,NULL
178,"Jasmine Kennedie",8,8,0,1,3,1,2,0,NULL,NULL
178,"Jasmine Kennedie",8,9,0,1,3,1,3,0,NULL,NULL
178,"Jasmine Kennedie",8,10,0,1,3,1,3,1,NULL,NULL
178,"Jasmine Kennedie",8,11,0,1,3,1,3,1,NULL,NULL
178,"Jasmine Kennedie",8,12,0,1,3,1,3,1,NULL,NULL
178,"Jasmine Kennedie",8,13,0,1,3,1,3,1,NULL,NULL
178,"Jasmine Kennedie",8,14,0,1,3,1,3,1,NULL,NULL
178,"Jasmine Kennedie",8,15,0,1,3,1,3,1,NULL,NULL
179,"Kerri Colby",9,1,0,0,1,0,0,0,NULL,NULL
179,"Kerri Colby",9,2,0,0,1,0,0,0,NULL,NULL
179,"Kerri Colby",9,3,0,0,2,0,0,0,NULL,NULL
